pedido_id,data_pedido,cliente_id,produto_id,produto,categoria,marca,quantidade,preco_unitario,desconto,frete,valor_total,canal_venda,forma_pagamento,cidade,estado,status_pedido
174,2025-04-21,1405,111,Tablet T10,Tablet,MobiOne,2,1363.49,0.0,24.87,2751.85,Marketplace,Cartão de Crédito,Salvador,BA,Faturado
175,2025-02-11,1189,105,Monitor 24 Full HD,Monitores,ViewTop,1,1056.58,0.0,28.17,1084.75,App,Boleto,Goiânia,GO,Entregue
176,2025-06-29,1056,111,Tablet T10,Tablet,MobiOne,3,1490.28,0.0,16.84,4487.68,App,Cartão de Crédito,Curitiba,PR,Entregue
177,2025-08-17,1114,108,Caixa de Som Mini,Áudio,SoundBit,2,198.8,0.0,49.23,446.83,App,Cartão de Crédito,São Paulo,SP,Cancelado
178,2025-05-30,1060,111,Tablet T10,Tablet,MobiOne,2,1588.43,0.0,11.84,3188.7,Site,Cartão de Crédito,Recife,PE,Entregue
179,2025-11-14,1050,101,Notebook Pro 14,Notebook,TechMax,4,4070.41,488.45,42.46,15835.65,Site,Boleto,Curitiba,PR,Faturado
180,2025-11-07,1344,103,Mouse Sem Fio X1,Periféricos,ClickGo,4,112.45,35.98,8.65,422.47,App,Boleto,Salvador,BA,Entregue
181,2025-04-04,1336,109,Smartphone S12,Smartphone,MobiOne,1,2495.7,199.66,48.66,2344.7,Site,Pix,Salvador,BA,Entregue
182,2025-07-13,1354,110,Smartphone S12 Lite,Smartphone,MobiOne,2,1803.0,288.48,33.37,3350.89,Marketplace,Cartão de Crédito,Salvador,BA,Faturado
183,2025-05-13,1051,108,Caixa de Som Mini,Áudio,SoundBit,1,209.41,0.0,41.85,251.26,App,Pix,Recife,PE,Entregue
184,2025-11-20,1142,109,Smartphone S12,Smartphone,MobiOne,1,2594.35,207.55,48.3,2435.1,Site,Cartão de Crédito,Porto Alegre,RS,Entregue
185,2025-01-01,1011,108,Caixa de Som Mini,Áudio,SoundBit,1,192.66,0.0,26.44,219.1,Site,Pix,Campinas,SP,Cancelado
186,2025-02-07,1425,104,Teclado Mecânico K80,Periféricos,ClickGo,1,302.03,0.0,38.31,340.34,App,Cartão de Crédito,Rio de Janeiro,RJ,Faturado
187,2025-09-16,1397,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1688.05,50.64,16.0,1653.41,Site,Boleto,Belo Horizonte,MG,Entregue
188,2025-01-10,1277,101,Notebook Pro 14,Notebook,TechMax,1,4256.23,0.0,18.42,4274.65,Marketplace,Cartão de Crédito,Curitiba,PR,Entregue
189,2025-05-10,1184,102,Notebook Air 13,Notebook,TechMax,1,3959.46,0.0,16.09,3975.55,Site,Boleto,São Paulo,SP,Faturado
190,2025-04-11,1027,106,Monitor 27 QHD,Monitores,ViewTop,1,1813.68,54.41,12.71,1771.98,Site,Boleto,São Paulo,SP,Entregue
191,2025-11-01,1244,107,Headset Gamer H7,Áudio,SoundBit,1,313.46,0.0,17.41,330.87,Marketplace,Pix,Goiânia,GO,Faturado
192,2025-08-24,1258,109,Smartphone S12,Smartphone,MobiOne,1,2327.47,116.37,41.45,2252.55,Site,Boleto,Florianópolis,SC,Entregue
193,2025-03-17,1330,101,Notebook Pro 14,Notebook,TechMax,2,4343.63,0.0,46.82,8734.08,Site,Cartão de Crédito,Goiânia,GO,Entregue
194,2025-10-23,1252,108,Caixa de Som Mini,Áudio,SoundBit,3,188.63,0.0,3.32,569.21,App,Pix,Salvador,BA,Faturado
195,2025-10-13,1076,102,Notebook Air 13,Notebook,TechMax,2,3704.27,370.43,10.06,7048.17,Site,Cartão de Crédito,Campinas,SP,Cancelado
196,2025-01-05,1306,105,Monitor 24 Full HD,Monitores,ViewTop,2,1004.37,0.0,8.2,2016.94,App,Pix,Florianópolis,SC,Entregue
197,2025-08-25,1407,108,Caixa de Som Mini,Áudio,SoundBit,3,196.21,47.09,17.91,559.45,App,Cartão de Crédito,Goiânia,GO,Faturado
198,2025-10-23,1232,111,Tablet T10,Tablet,MobiOne,1,1356.39,0.0,19.58,1375.97,Site,Pix,Goiânia,GO,Entregue
199,2025-12-19,1374,106,Monitor 27 QHD,Monitores,ViewTop,3,1796.22,0.0,31.14,5419.8,Site,Pix,Recife,PE,Entregue
200,2025-08-13,1079,107,Headset Gamer H7,Áudio,SoundBit,2,274.42,0.0,11.59,560.43,App,Pix,Porto Alegre,RS,Entregue
201,2025-02-08,1222,102,Notebook Air 13,Notebook,TechMax,1,3723.63,186.18,45.23,3582.68,Site,Boleto,Campinas,SP,Faturado
202,2025-03-08,1031,112,Webcam HD Pro,Acessórios,VisionCam,1,229.59,0.0,21.53,251.12,App,Boleto,Porto Alegre,RS,Cancelado
203,2025-06-06,1182,109,Smartphone S12,Smartphone,MobiOne,1,2222.57,66.68,39.62,2195.51,App,Pix,Porto Alegre,RS,Entregue
204,2025-08-19,1160,112,Webcam HD Pro,Acessórios,VisionCam,2,274.87,0.0,26.62,576.36,Marketplace,Cartão de Crédito,São Paulo,SP,Cancelado
205,2025-09-11,1337,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1864.12,0.0,37.12,1901.24,Marketplace,Cartão de Crédito,Goiânia,GO,Entregue
206,2025-01-10,1391,102,Notebook Air 13,Notebook,TechMax,2,3781.78,226.91,28.44,7365.09,Marketplace,Boleto,Porto Alegre,RS,Faturado
207,2025-06-08,1337,104,Teclado Mecânico K80,Periféricos,ClickGo,1,378.74,30.3,40.98,389.42,App,Pix,Salvador,BA,Cancelado
208,2025-07-03,1174,101,Notebook Pro 14,Notebook,TechMax,2,4191.85,251.51,22.8,8154.99,Marketplace,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
209,2025-11-28,1073,103,Mouse Sem Fio X1,Periféricos,ClickGo,3,139.05,20.86,11.44,407.73,App,Boleto,Rio de Janeiro,RJ,Faturado
210,2025-04-05,1215,101,Notebook Pro 14,Notebook,TechMax,1,4238.27,211.91,35.93,4062.29,Marketplace,Pix,Campinas,SP,Entregue
211,2025-03-10,1398,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,127.98,0.0,12.56,268.52,App,Boleto,Porto Alegre,RS,Entregue
212,2025-11-26,1387,102,Notebook Air 13,Notebook,TechMax,1,3959.88,118.8,9.06,3850.14,App,Cartão de Crédito,São Paulo,SP,Entregue
213,2025-08-06,1339,111,Tablet T10,Tablet,MobiOne,2,1364.61,0.0,47.27,2776.49,Marketplace,Pix,Campinas,SP,Entregue
214,2025-07-29,1111,110,Smartphone S12 Lite,Smartphone,MobiOne,3,1729.12,259.37,6.94,4934.93,App,Cartão de Crédito,Recife,PE,Entregue
215,2025-12-22,1348,106,Monitor 27 QHD,Monitores,ViewTop,1,1633.27,49.0,29.59,1613.86,App,Boleto,Salvador,BA,Entregue
216,2025-10-20,1113,108,Caixa de Som Mini,Áudio,SoundBit,2,190.45,11.43,39.43,408.9,Marketplace,Boleto,Goiânia,GO,Faturado
217,2025-02-20,1109,101,Notebook Pro 14,Notebook,TechMax,1,4034.0,121.02,18.68,3931.66,Site,Pix,São Paulo,SP,Entregue
218,2025-10-24,1255,105,Monitor 24 Full HD,Monitores,ViewTop,1,1003.1,50.16,5.2,958.14,App,Pix,Porto Alegre,RS,Faturado
219,2025-12-12,1361,103,Mouse Sem Fio X1,Periféricos,ClickGo,3,119.46,28.67,11.77,341.48,Site,Boleto,Rio de Janeiro,RJ,Cancelado
220,2025-11-09,1442,109,Smartphone S12,Smartphone,MobiOne,1,2493.73,199.5,9.3,2303.53,App,Cartão de Crédito,Porto Alegre,RS,Entregue
221,2025-05-29,1442,107,Headset Gamer H7,Áudio,SoundBit,4,262.71,0.0,29.5,1080.34,Marketplace,Boleto,São Paulo,SP,Faturado
222,2025-07-21,1149,107,Headset Gamer H7,Áudio,SoundBit,3,264.61,0.0,37.14,830.97,Site,Pix,Florianópolis,SC,Entregue
223,2025-10-21,1236,101,Notebook Pro 14,Notebook,TechMax,1,3987.46,0.0,43.09,4030.55,App,Pix,Porto Alegre,RS,Cancelado
224,2025-12-13,1224,102,Notebook Air 13,Notebook,TechMax,1,3302.13,0.0,23.24,3325.37,App,Pix,Salvador,BA,Entregue
225,2025-07-01,1382,109,Smartphone S12,Smartphone,MobiOne,3,2219.67,199.77,45.55,6504.79,Marketplace,Cartão de Crédito,Campinas,SP,Entregue
226,2025-07-17,1325,106,Monitor 27 QHD,Monitores,ViewTop,1,1628.49,0.0,24.87,1653.36,Site,Boleto,Rio de Janeiro,RJ,Cancelado
227,2025-02-18,1373,109,Smartphone S12,Smartphone,MobiOne,2,2313.8,0.0,0.65,4628.25,App,Cartão de Crédito,Belo Horizonte,MG,Entregue
228,2025-06-26,1102,104,Teclado Mecânico K80,Periféricos,ClickGo,1,365.85,0.0,47.96,413.81,Site,Boleto,Campinas,SP,Entregue
229,2025-11-23,1238,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,126.64,6.33,9.2,129.51,App,Boleto,Campinas,SP,Entregue
230,2025-08-03,1078,108,Caixa de Som Mini,Áudio,SoundBit,2,191.67,0.0,15.47,398.81,Marketplace,Cartão de Crédito,Florianópolis,SC,Entregue
231,2025-10-12,1303,108,Caixa de Som Mini,Áudio,SoundBit,2,202.82,32.45,10.24,383.43,Site,Pix,Recife,PE,Entregue
232,2025-10-13,1232,109,Smartphone S12,Smartphone,MobiOne,2,2360.45,0.0,1.82,4722.72,Site,Cartão de Crédito,Campinas,SP,Entregue
233,2025-06-24,1315,106,Monitor 27 QHD,Monitores,ViewTop,1,1675.01,0.0,38.7,1713.71,App,Boleto,Curitiba,PR,Faturado
234,2025-04-23,1415,107,Headset Gamer H7,Áudio,SoundBit,1,296.33,0.0,26.17,322.5,App,Boleto,Recife,PE,Entregue
235,2025-02-24,1078,104,Teclado Mecânico K80,Periféricos,ClickGo,4,371.81,44.62,9.08,1451.7,Site,Pix,Porto Alegre,RS,Cancelado
236,2025-06-11,1331,102,Notebook Air 13,Notebook,TechMax,1,3226.79,0.0,18.63,3245.42,Site,Cartão de Crédito,Porto Alegre,RS,Cancelado
237,2025-12-15,1268,104,Teclado Mecânico K80,Periféricos,ClickGo,4,343.67,41.24,41.91,1375.35,App,Cartão de Crédito,Recife,PE,Cancelado
238,2025-11-19,1210,106,Monitor 27 QHD,Monitores,ViewTop,2,1644.26,0.0,27.53,3316.05,Marketplace,Boleto,Porto Alegre,RS,Entregue
239,2025-09-06,1169,110,Smartphone S12 Lite,Smartphone,MobiOne,2,1854.59,185.46,29.69,3553.41,Site,Boleto,São Paulo,SP,Faturado
240,2025-04-07,1371,111,Tablet T10,Tablet,MobiOne,2,1368.14,136.81,8.91,2608.38,App,Boleto,Salvador,BA,Entregue
241,2025-03-19,1340,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,130.3,0.0,12.13,142.43,Site,Pix,Porto Alegre,RS,Cancelado
242,2025-06-14,1363,105,Monitor 24 Full HD,Monitores,ViewTop,1,1001.61,80.13,41.43,962.91,Site,Pix,Salvador,BA,Cancelado
243,2025-09-20,1344,109,Smartphone S12,Smartphone,MobiOne,2,2366.9,0.0,0.65,4734.45,App,Boleto,Salvador,BA,Entregue
244,2025-05-27,1261,111,Tablet T10,Tablet,MobiOne,1,1373.33,0.0,10.37,1383.7,Marketplace,Cartão de Crédito,Goiânia,GO,Entregue
245,2025-01-11,1175,106,Monitor 27 QHD,Monitores,ViewTop,1,1762.81,0.0,40.79,1803.6,Marketplace,Cartão de Crédito,Curitiba,PR,Entregue
246,2025-07-14,1152,104,Teclado Mecânico K80,Periféricos,ClickGo,1,366.77,0.0,41.17,407.94,Site,Boleto,Rio de Janeiro,RJ,Faturado
247,2025-09-13,1449,109,Smartphone S12,Smartphone,MobiOne,1,2213.2,110.66,17.23,2119.77,App,Cartão de Crédito,Goiânia,GO,Entregue
248,2025-02-22,1093,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1844.24,147.54,18.1,1714.8,App,Boleto,Salvador,BA,Entregue
249,2025-03-22,1187,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,121.27,9.7,38.91,150.48,App,Boleto,Recife,PE,Entregue
250,2025-02-28,1120,104,Teclado Mecânico K80,Periféricos,ClickGo,2,348.31,0.0,28.23,724.85,App,Cartão de Crédito,Recife,PE,Entregue
251,2025-07-28,1348,105,Monitor 24 Full HD,Monitores,ViewTop,1,985.6,0.0,24.19,1009.79,App,Pix,Recife,PE,Entregue
252,2025-08-25,1271,108,Caixa de Som Mini,Áudio,SoundBit,3,191.43,45.94,37.01,565.36,Marketplace,Cartão de Crédito,Curitiba,PR,Cancelado
253,2025-01-04,1027,104,Teclado Mecânico K80,Periféricos,ClickGo,1,326.23,26.1,41.66,341.79,App,Pix,Florianópolis,SC,Entregue
254,2025-04-19,1436,106,Monitor 27 QHD,Monitores,ViewTop,1,1611.27,0.0,26.23,1637.5,Site,Pix,Goiânia,GO,Cancelado
255,2025-12-07,1263,102,Notebook Air 13,Notebook,TechMax,2,3798.54,607.77,45.62,7034.93,Site,Pix,Rio de Janeiro,RJ,Entregue
256,2025-02-03,1014,102,Notebook Air 13,Notebook,TechMax,4,3807.26,0.0,28.77,15257.81,Marketplace,Cartão de Crédito,Belo Horizonte,MG,Entregue
257,2025-04-27,1198,107,Headset Gamer H7,Áudio,SoundBit,2,308.08,0.0,35.94,652.1,Site,Pix,Goiânia,GO,Entregue
258,2025-01-27,1430,104,Teclado Mecânico K80,Periféricos,ClickGo,2,362.56,0.0,6.99,732.11,App,Boleto,São Paulo,SP,Faturado
259,2025-06-22,1147,106,Monitor 27 QHD,Monitores,ViewTop,1,1783.69,0.0,24.66,1808.35,Marketplace,Boleto,Rio de Janeiro,RJ,Faturado
260,2025-07-09,1003,103,Mouse Sem Fio X1,Periféricos,ClickGo,4,129.42,0.0,20.9,538.58,Site,Cartão de Crédito,Recife,PE,Cancelado
261,2025-07-12,1373,105,Monitor 24 Full HD,Monitores,ViewTop,1,949.38,28.48,47.84,968.74,App,Boleto,Belo Horizonte,MG,Cancelado
262,2025-10-09,1155,107,Headset Gamer H7,Áudio,SoundBit,2,280.37,0.0,4.51,565.25,Site,Cartão de Crédito,Campinas,SP,Entregue
263,2025-08-15,1057,104,Teclado Mecânico K80,Periféricos,ClickGo,4,364.43,0.0,14.83,1472.55,Marketplace,Boleto,Salvador,BA,Faturado
264,2025-04-21,1150,109,Smartphone S12,Smartphone,MobiOne,1,2385.05,190.8,23.75,2218.0,Marketplace,Cartão de Crédito,São Paulo,SP,Entregue
265,2025-09-01,1214,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1632.95,48.99,8.08,1592.04,Site,Boleto,Porto Alegre,RS,Cancelado
266,2025-12-31,1270,111,Tablet T10,Tablet,MobiOne,2,1441.02,0.0,42.24,2924.28,App,Boleto,Campinas,SP,Faturado
267,2025-07-20,1448,109,Smartphone S12,Smartphone,MobiOne,1,2444.95,0.0,5.32,2450.27,Marketplace,Cartão de Crédito,Goiânia,GO,Entregue
268,2025-03-02,1383,111,Tablet T10,Tablet,MobiOne,2,1373.96,0.0,20.6,2768.52,Site,Pix,Salvador,BA,Entregue
269,2025-08-17,1396,102,Notebook Air 13,Notebook,TechMax,1,3487.15,0.0,40.87,3528.02,App,Boleto,Porto Alegre,RS,Faturado
270,2025-04-12,1280,106,Monitor 27 QHD,Monitores,ViewTop,1,1799.53,53.99,34.67,1780.21,Marketplace,Boleto,Rio de Janeiro,RJ,Entregue
271,2025-11-01,1416,103,Mouse Sem Fio X1,Periféricos,ClickGo,4,109.42,13.13,40.29,464.84,Site,Cartão de Crédito,Recife,PE,Entregue
272,2025-02-26,1104,112,Webcam HD Pro,Acessórios,VisionCam,1,274.87,13.74,39.42,300.55,Site,Cartão de Crédito,Recife,PE,Entregue
273,2025-12-05,1204,101,Notebook Pro 14,Notebook,TechMax,2,3922.94,627.67,47.81,7266.02,App,Pix,Porto Alegre,RS,Cancelado
274,2025-07-17,1183,105,Monitor 24 Full HD,Monitores,ViewTop,1,968.91,48.45,37.88,958.34,Site,Boleto,São Paulo,SP,Entregue
275,2025-02-16,1224,106,Monitor 27 QHD,Monitores,ViewTop,1,1761.77,0.0,47.11,1808.88,Marketplace,Boleto,Curitiba,PR,Entregue
276,2025-10-09,1255,108,Caixa de Som Mini,Áudio,SoundBit,2,199.77,0.0,29.35,428.89,App,Pix,Salvador,BA,Entregue
277,2025-01-07,1373,106,Monitor 27 QHD,Monitores,ViewTop,2,1717.52,274.8,6.01,3166.25,Marketplace,Cartão de Crédito,Goiânia,GO,Faturado
278,2025-11-24,1151,107,Headset Gamer H7,Áudio,SoundBit,1,281.87,0.0,9.61,291.48,Marketplace,Cartão de Crédito,Florianópolis,SC,Cancelado
279,2025-04-13,1229,102,Notebook Air 13,Notebook,TechMax,2,3803.23,0.0,15.92,7622.38,App,Boleto,Porto Alegre,RS,Entregue
280,2025-06-01,1229,107,Headset Gamer H7,Áudio,SoundBit,4,278.87,0.0,32.44,1147.92,Site,Boleto,Rio de Janeiro,RJ,Entregue
281,2025-06-20,1328,106,Monitor 27 QHD,Monitores,ViewTop,3,1614.15,0.0,44.16,4886.61,Site,Cartão de Crédito,Florianópolis,SC,Entregue
282,2025-12-30,1411,111,Tablet T10,Tablet,MobiOne,2,1427.59,0.0,36.17,2891.35,App,Boleto,Salvador,BA,Cancelado
283,2025-07-29,1348,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,128.0,3.84,39.46,163.62,Marketplace,Cartão de Crédito,São Paulo,SP,Cancelado
284,2025-04-18,1186,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,121.91,0.0,44.21,166.12,Marketplace,Boleto,Campinas,SP,Entregue
285,2025-10-29,1190,101,Notebook Pro 14,Notebook,TechMax,1,4217.28,0.0,3.49,4220.77,Marketplace,Pix,Florianópolis,SC,Entregue
286,2025-11-14,1188,102,Notebook Air 13,Notebook,TechMax,1,3791.79,113.75,2.63,3680.67,Marketplace,Pix,Florianópolis,SC,Cancelado
287,2025-09-23,1014,111,Tablet T10,Tablet,MobiOne,1,1616.67,48.5,49.11,1617.28,App,Cartão de Crédito,Curitiba,PR,Faturado
288,2025-12-25,1061,108,Caixa de Som Mini,Áudio,SoundBit,3,186.55,44.77,20.85,535.73,Marketplace,Pix,Goiânia,GO,Cancelado
289,2025-05-22,1147,112,Webcam HD Pro,Acessórios,VisionCam,1,282.59,0.0,5.51,288.1,App,Pix,Recife,PE,Cancelado
290,2025-05-26,1232,104,Teclado Mecânico K80,Periféricos,ClickGo,1,352.95,28.24,42.56,367.27,Site,Boleto,Campinas,SP,Faturado
291,2025-10-20,1364,108,Caixa de Som Mini,Áudio,SoundBit,2,171.63,10.3,10.89,343.85,Site,Boleto,Campinas,SP,Entregue
292,2025-07-17,1365,109,Smartphone S12,Smartphone,MobiOne,2,2255.11,225.51,12.92,4297.63,App,Boleto,Curitiba,PR,Entregue
293,2025-02-21,1115,111,Tablet T10,Tablet,MobiOne,2,1510.29,0.0,8.33,3028.91,Site,Cartão de Crédito,Rio de Janeiro,RJ,Cancelado
294,2025-05-28,1185,103,Mouse Sem Fio X1,Periféricos,ClickGo,4,121.25,14.55,11.56,482.01,App,Boleto,Belo Horizonte,MG,Faturado
295,2025-11-26,1045,106,Monitor 27 QHD,Monitores,ViewTop,1,1610.7,0.0,25.58,1636.28,Site,Pix,Recife,PE,Cancelado
296,2025-08-06,1422,107,Headset Gamer H7,Áudio,SoundBit,3,288.36,0.0,8.81,873.89,App,Cartão de Crédito,Recife,PE,Entregue
297,2025-06-26,1239,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,122.81,9.82,48.36,161.35,App,Boleto,Porto Alegre,RS,Entregue
298,2025-08-29,1222,106,Monitor 27 QHD,Monitores,ViewTop,1,1691.93,0.0,46.29,1738.22,App,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
299,2025-05-25,1085,102,Notebook Air 13,Notebook,TechMax,1,3532.79,0.0,24.51,3557.3,Site,Pix,Goiânia,GO,Entregue
300,2025-09-26,1146,112,Webcam HD Pro,Acessórios,VisionCam,2,244.74,0.0,40.71,530.19,Site,Pix,Belo Horizonte,MG,Cancelado
301,2025-12-23,1321,104,Teclado Mecânico K80,Periféricos,ClickGo,2,353.55,0.0,44.66,751.76,Marketplace,Boleto,Goiânia,GO,Entregue
302,2025-11-19,1298,109,Smartphone S12,Smartphone,MobiOne,1,2218.11,0.0,22.83,2240.94,Site,Cartão de Crédito,Campinas,SP,Cancelado
303,2025-11-28,1022,111,Tablet T10,Tablet,MobiOne,2,1436.88,0.0,47.69,2921.45,Site,Cartão de Crédito,Florianópolis,SC,Cancelado
304,2025-02-09,1393,101,Notebook Pro 14,Notebook,TechMax,2,3830.01,0.0,40.39,7700.41,App,Pix,Florianópolis,SC,Entregue
305,2025-02-07,1149,110,Smartphone S12 Lite,Smartphone,MobiOne,4,1801.2,0.0,20.38,7225.18,App,Pix,São Paulo,SP,Cancelado
306,2025-03-31,1233,108,Caixa de Som Mini,Áudio,SoundBit,3,192.18,0.0,36.1,612.64,Site,Boleto,Belo Horizonte,MG,Entregue
307,2025-03-22,1248,101,Notebook Pro 14,Notebook,TechMax,4,4315.72,863.14,44.63,16444.37,Marketplace,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
308,2025-08-12,1442,106,Monitor 27 QHD,Monitores,ViewTop,1,1653.21,0.0,24.71,1677.92,App,Pix,Florianópolis,SC,Entregue
309,2025-12-20,1390,112,Webcam HD Pro,Acessórios,VisionCam,3,271.8,0.0,17.36,832.76,Marketplace,Boleto,Porto Alegre,RS,Entregue
310,2025-10-16,1239,109,Smartphone S12,Smartphone,MobiOne,2,2404.31,0.0,43.14,4851.76,Site,Pix,Campinas,SP,Entregue
311,2025-02-28,1026,108,Caixa de Som Mini,Áudio,SoundBit,1,192.28,5.77,42.44,228.95,Marketplace,Pix,Belo Horizonte,MG,Faturado
312,2025-02-14,1417,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1817.35,0.0,16.67,1834.02,Marketplace,Boleto,Salvador,BA,Entregue
313,2025-01-07,1256,112,Webcam HD Pro,Acessórios,VisionCam,1,273.87,0.0,37.56,311.43,App,Pix,Porto Alegre,RS,Entregue
314,2025-11-10,1047,108,Caixa de Som Mini,Áudio,SoundBit,4,201.11,40.22,43.96,808.18,Marketplace,Boleto,Curitiba,PR,Faturado
315,2025-12-29,1181,108,Caixa de Som Mini,Áudio,SoundBit,1,199.88,0.0,6.43,206.31,Site,Cartão de Crédito,Belo Horizonte,MG,Cancelado
316,2025-03-23,1275,105,Monitor 24 Full HD,Monitores,ViewTop,4,975.36,195.07,37.1,3743.47,Site,Cartão de Crédito,Recife,PE,Entregue
317,2025-08-12,1392,107,Headset Gamer H7,Áudio,SoundBit,2,285.86,28.59,12.91,556.04,Marketplace,Pix,Rio de Janeiro,RJ,Entregue
318,2025-04-23,1288,101,Notebook Pro 14,Notebook,TechMax,1,4284.09,214.2,30.78,4100.67,Site,Pix,Salvador,BA,Cancelado
319,2025-12-10,1259,109,Smartphone S12,Smartphone,MobiOne,1,2281.06,0.0,31.64,2312.7,Marketplace,Boleto,Curitiba,PR,Entregue
320,2025-11-22,1050,105,Monitor 24 Full HD,Monitores,ViewTop,1,987.57,49.38,38.91,977.1,Marketplace,Pix,Florianópolis,SC,Entregue
321,2025-08-10,1102,106,Monitor 27 QHD,Monitores,ViewTop,2,1747.88,104.87,31.57,3422.46,App,Boleto,Goiânia,GO,Entregue
322,2025-07-15,1020,107,Headset Gamer H7,Áudio,SoundBit,1,276.69,13.83,5.12,267.98,Site,Boleto,Goiânia,GO,Faturado
323,2025-01-17,1311,106,Monitor 27 QHD,Monitores,ViewTop,4,1692.79,203.13,15.02,6583.05,App,Cartão de Crédito,Recife,PE,Entregue
324,2025-07-12,1202,106,Monitor 27 QHD,Monitores,ViewTop,2,1598.46,95.91,3.36,3104.37,App,Boleto,Florianópolis,SC,Entregue
325,2025-01-07,1425,105,Monitor 24 Full HD,Monitores,ViewTop,2,951.26,0.0,6.49,1909.01,App,Boleto,Florianópolis,SC,Cancelado
326,2025-05-14,1418,108,Caixa de Som Mini,Áudio,SoundBit,2,208.15,20.82,1.1,396.58,Site,Pix,Florianópolis,SC,Entregue
327,2025-01-26,1158,106,Monitor 27 QHD,Monitores,ViewTop,3,1743.77,0.0,34.1,5265.41,App,Boleto,Campinas,SP,Cancelado
328,2025-10-12,1336,111,Tablet T10,Tablet,MobiOne,4,1416.87,0.0,13.65,5681.13,App,Boleto,São Paulo,SP,Entregue
329,2025-10-15,1269,104,Teclado Mecânico K80,Periféricos,ClickGo,4,351.56,70.31,34.61,1370.54,App,Boleto,São Paulo,SP,Entregue
330,2025-03-25,1017,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1894.35,0.0,38.56,1932.91,App,Boleto,Salvador,BA,Entregue
331,2025-04-02,1161,102,Notebook Air 13,Notebook,TechMax,1,3369.55,0.0,48.07,3417.62,Marketplace,Cartão de Crédito,Belo Horizonte,MG,Entregue
332,2025-12-23,1397,107,Headset Gamer H7,Áudio,SoundBit,3,292.21,43.83,47.09,879.89,App,Pix,Belo Horizonte,MG,Cancelado
333,2025-09-14,1107,112,Webcam HD Pro,Acessórios,VisionCam,1,244.05,0.0,22.07,266.12,App,Pix,São Paulo,SP,Cancelado
334,2025-01-15,1089,111,Tablet T10,Tablet,MobiOne,3,1570.36,0.0,44.62,4755.7,Marketplace,Boleto,Recife,PE,Entregue
335,2025-01-12,1313,106,Monitor 27 QHD,Monitores,ViewTop,2,1585.63,0.0,32.52,3203.78,Marketplace,Cartão de Crédito,Goiânia,GO,Entregue
336,2025-07-27,1153,104,Teclado Mecânico K80,Periféricos,ClickGo,2,361.2,0.0,43.13,765.53,Marketplace,Boleto,Curitiba,PR,Entregue
337,2025-11-05,1179,104,Teclado Mecânico K80,Periféricos,ClickGo,2,328.72,0.0,43.34,700.78,App,Boleto,Recife,PE,Entregue
338,2025-07-18,1347,105,Monitor 24 Full HD,Monitores,ViewTop,1,987.56,0.0,42.15,1029.71,App,Pix,Curitiba,PR,Cancelado
339,2025-02-15,1022,107,Headset Gamer H7,Áudio,SoundBit,1,266.78,13.34,45.5,298.94,Marketplace,Boleto,Porto Alegre,RS,Entregue
340,2025-09-30,1383,102,Notebook Air 13,Notebook,TechMax,4,3658.18,0.0,0.06,14632.78,Marketplace,Cartão de Crédito,Porto Alegre,RS,Entregue
341,2025-11-15,1357,104,Teclado Mecânico K80,Periféricos,ClickGo,2,325.04,0.0,10.01,660.09,Marketplace,Cartão de Crédito,Goiânia,GO,Cancelado
342,2025-04-27,1026,102,Notebook Air 13,Notebook,TechMax,1,3709.11,296.73,29.04,3441.42,App,Boleto,Florianópolis,SC,Entregue
343,2025-10-04,1212,104,Teclado Mecânico K80,Periféricos,ClickGo,1,324.57,16.23,7.46,315.8,Marketplace,Boleto,Belo Horizonte,MG,Faturado
344,2025-12-04,1282,108,Caixa de Som Mini,Áudio,SoundBit,1,208.67,0.0,33.95,242.62,Site,Pix,Campinas,SP,Faturado
345,2025-10-16,1388,111,Tablet T10,Tablet,MobiOne,4,1629.24,0.0,34.68,6551.64,Marketplace,Pix,Recife,PE,Entregue
346,2025-09-24,1119,105,Monitor 24 Full HD,Monitores,ViewTop,1,955.7,28.67,38.91,965.94,App,Boleto,São Paulo,SP,Cancelado
347,2025-02-15,1429,112,Webcam HD Pro,Acessórios,VisionCam,1,247.43,0.0,5.13,252.56,Site,Cartão de Crédito,São Paulo,SP,Entregue
348,2025-05-28,1449,107,Headset Gamer H7,Áudio,SoundBit,1,279.33,22.35,30.85,287.83,Site,Cartão de Crédito,Recife,PE,Entregue
